5781	14	61	
5782	75	25	
5782	75	46	
5783	7	2	
5783	7	75	
5788	4	30	
5788	4	73	
5790	83	37	
5790	83	17	
5792	68	32	
5792	68	87	
5793	12	74	
5793	12	54	
5793	28	18	
5793	28	93	
5796	38	53	
5796	38	54	
5798	37	74	
5798	37	44	
5801	63	16	
5801	63	8	
5802	1	66	
5802	1	85	
5802	49	33	
5802	49	28	
5803	77	81	
5803	77	52	
5808	93	56	
5808	93	6	
5808	88	64	
5808	88	22	
5814	56	26	
5814	56	97	
5816	88	62	
5816	88	8	
5819	2	18	
5819	2	89	
5821	4	70	
5821	4	34	
5823	2	28	
5823	2	56	
5827	33	42	
5827	33	11	
5831	97	68	
5831	97	31	
5833	44	6	
5833	44	68	
5834	90	32	
5834	90	20	
5835	15	54	
5835	15	91	
5838	58	6	
5838	58	39	
5841	33	52	
5841	33	76	
5842	83	10	
5842	83	69	
5848	39	83	
5848	39	28	
5852	87	36	
5852	87	30	
5852	33	59	
5852	33	2	
5854	2	5	
5854	2	98	
5857	2	67	
5857	2	86	
5860	70	75	
5860	70	91	
5862	74	68	
5862	74	58	
5863	33	9	
5863	33	29	
5863	97	20	
5863	97	94	
5863	14	53	
5863	14	31	
5866	93	21	
5866	93	27	
5869	93	69	
5869	93	12	
5872	93	88	
5872	93	37	
5872	86	59	
5872	86	97	
5874	79	14	
5874	79	62	
5877	76	53	
5877	76	43	
5878	41	59	
5878	41	74	
5879	2	95	
5879	2	20	
5883	76	22	
5883	76	53	
5885	2	78	
5885	2	75	
5887	35	30	
5887	35	38	
5888	93	33	
5888	93	66	
5891	98	82	
5891	98	61	
5892	2	21	
5892	2	78	
5893	2	64	
5893	2	12	
5894	59	73	
5894	59	51	
5895	77	44	
5895	77	55	
5897	2	86	
5897	2	8	
5897	63	88	
5897	63	31	
5897	72	19	
5897	72	90	
5900	75	97	
5900	75	21	
5901	82	57	
5901	82	80	
5902	90	24	
5902	90	66	
5902	7	77	
5902	7	38	
5903	64	80	
5903	64	75	
5905	13	51	
5905	13	64	
5907	96	74	
5907	96	87	
5907	78	5	
5907	78	68	
5908	88	93	
5908	88	55	
5909	23	15	
5909	23	15	
5914	91	70	
5914	91	36	
5917	53	96	
5917	53	55	
5921	93	73	
5921	93	78	
5923	15	61	
5923	15	7	
5923	27	29	
5923	27	83	
5929	88	97	
5929	88	37	
5930	51	82	
5930	51	39	
5930	11	72	
5930	11	98	
5932	2	58	
5932	2	59	
5932	11	67	
5932	11	93	
5933	85	22	
5933	85	8	
5934	14	72	
5934	14	63	
5934	30	32	
5934	30	49	
5937	21	14	
5937	21	18	
5937	64	42	
5937	64	72	
5939	68	25	
5939	68	69	
5940	46	75	
5940	46	65	
5941	86	16	
5941	86	78	
5941	2	30	
5941	2	53	
5943	93	2	
5943	93	35	
5945	11	10	
5945	11	99	
5947	2	48	
5947	2	62	
5948	40	48	
5948	40	50	
5950	66	95	
5950	66	40	
5954	58	65	
5954	58	27	
5954	93	9	
5954	93	1	
5954	93	72	
5954	93	84	
5957	88	46	
5957	88	14	
5957	33	18	
5957	33	6	
5960	83	86	
5960	83	50	
5961	27	77	
5961	27	9	
5962	2	87	
5962	2	7	
5963	11	61	
5963	11	10	
5964	99	45	
5964	99	40	
5965	30	16	
5965	30	11	
5965	27	29	
5965	27	65	
5968	70	58	
5968	70	43	
5968	40	36	
5968	40	84	
5969	61	17	
5969	61	9	
5971	42	81	
5971	42	18	
5973	36	64	
5973	36	59	
5979	77	95	
5979	77	81	
5980	19	33	
5980	19	81	
5982	91	56	
5982	91	55	
5982	90	78	
5982	90	75	
5983	13	3	
5983	13	26	
5986	99	94	
5986	99	51	
5986	73	20	
5986	73	0	
5986	89	95	
5986	89	7	
5987	2	95	
5987	2	38	
5988	26	66	
5988	26	62	
5989	33	92	
5989	33	15	
5990	53	28	
5990	53	82	
5994	72	71	
5994	72	3	
5997	99	87	
5997	99	62	
5997	2	95	
5997	2	72	
6000	23	10	
6000	23	25	
6002	42	29	
6002	42	58	
6002	90	55	
6002	90	77	
6006	97	80	
6006	97	0	
6006	79	63	
6006	79	10	
6008	9	34	
6008	9	80	
6009	59	91	
6009	59	7	
6013	64	75	
6013	64	58	
6013	15	59	
6013	15	63	
6015	25	48	
6015	25	43	
6015	29	62	
6015	29	67	
6018	40	53	
6018	40	93	
6020	37	91	
6020	37	64	
6021	73	67	
6021	73	78	
6021	41	76	
6021	41	17	
6025	2	11	
6025	2	81	
6025	93	88	
6025	93	25	
6027	78	92	
6027	78	55	
6029	7	89	
6029	7	57	
6030	5	4	
6030	5	63	
6031	38	32	
6031	38	21	
6032	17	58	
6032	17	20	
6034	83	91	
6034	83	20	
6035	90	78	
6035	90	86	
6036	33	26	
6036	33	16	
6037	82	96	
6037	82	0	
6039	77	67	
6039	77	17	
6041	39	98	
6041	39	40	
6041	42	4	
6041	42	57	
6048	97	56	
6048	97	54	
6048	41	80	
6048	41	43	
6050	0	33	
6050	0	87	
6060	32	76	
6060	32	86	
6062	4	29	
6062	4	82	
6063	38	6	
6063	38	25	
6063	82	89	
6063	82	33	
6064	5	70	
6064	5	61	
6065	93	49	
6065	93	98	
6066	58	29	
6066	58	75	
6070	97	82	
6070	97	95	
6071	28	45	
6071	28	48	
6075	6	9	
6075	6	15	
6076	90	65	
6076	90	46	
6076	7	88	
6076	7	83	
6076	45	61	
6076	45	70	
6076	2	75	
6076	2	71	
6078	99	75	
6078	99	63	
6082	46	65	
6082	46	75	
6084	17	35	
6084	17	54	
6084	67	34	
6084	67	22	
6085	59	57	
6085	59	16	
6085	78	49	
6085	78	10	
6091	8	92	
6091	8	84	
6096	33	59	
6096	33	14	
6103	36	0	
6103	36	41	
6104	67	68	
6104	67	8	
6107	74	57	
6107	74	87	
6108	88	93	
6108	88	84	
6108	33	27	
6108	33	88	
6110	22	96	
6110	22	98	
6114	79	59	
6114	79	74	
6114	99	7	
6114	99	14	
6114	33	98	
6114	33	70	
6115	53	40	
6115	53	78	
6119	85	96	
6119	85	44	
6121	93	65	
6121	93	27	
6122	14	87	
6122	14	28	
6122	87	42	
6122	87	64	
6123	94	66	
6123	94	66	
6123	92	75	
6123	92	85	
6124	88	10	
6124	88	81	
6125	33	55	
6125	33	88	
6127	2	91	
6127	2	24	
6131	12	67	
6131	12	23	
6132	14	11	
6132	14	95	
6132	99	20	
6132	99	12	
6136	60	64	
6136	60	78	
6137	11	89	
6137	11	79	
6139	36	79	
6139	36	56	
6139	64	98	
6139	64	97	
6140	60	97	
6140	60	66	
6142	14	75	
6142	14	60	
6142	2	94	
6142	2	68	
6143	2	7	
6143	2	75	
6148	33	50	
6148	33	84	
6148	30	41	
6148	30	33	
6148	97	46	
6148	97	58	
6148	43	16	
6148	43	56	
6150	19	58	
6150	19	77	
6151	90	2	
6151	90	68	
6155	33	81	
6155	33	54	
6156	33	20	
6156	33	12	
6156	60	58	
6156	60	81	
6157	36	98	
6157	36	4	
6158	2	51	
6158	2	93	
6159	93	6	
6159	93	27	
6159	73	82	
6159	73	95	
6163	98	83	
6163	98	12	
6164	19	54	
6164	19	88	
6166	88	33	
6166	88	8	
6167	68	85	
6167	68	95	
6168	74	57	
6168	74	44	
6169	12	55	
6169	12	91	
6171	82	90	
6171	82	7	
6175	76	89	
6175	76	4	
6176	47	53	
6176	47	84	
6182	77	15	
6182	77	38	
6184	19	84	
6184	19	9	
6186	88	20	
6186	88	17	
6191	9	13	
6191	9	56	
6193	14	83	
6193	14	88	
6194	60	50	
6194	60	38	
6195	12	73	
6195	12	97	
6195	95	45	
6195	95	30	
6197	11	82	
6197	11	63	
6200	7	3	
6200	7	85	
6202	27	74	
6202	27	45	
6203	61	62	
6203	61	60	
6213	88	3	
6213	88	62	
6214	44	95	
6214	44	18	
6216	26	53	
6216	26	6	
6222	68	33	
6222	68	60	
6223	39	22	
6223	39	10	
6226	79	0	
6226	79	9	
6230	73	12	
6230	73	48	
6234	41	91	
6234	41	81	
6237	65	12	
6237	65	55	
6240	32	33	
6240	32	58	
6240	2	88	
6240	2	65	
6241	11	34	
6241	11	78	
6243	11	27	
6243	11	59	
6245	78	61	
6245	78	28	
6246	33	4	
6246	33	29	
6246	98	16	
6246	98	10	
6246	32	89	
6246	32	6	
6249	27	89	
6249	27	75	
6250	14	41	
6250	14	3	
6253	54	76	
6253	54	36	
6253	59	66	
6253	59	2	
6253	2	40	
6253	2	42	
6256	14	81	
6256	14	52	
6259	2	69	
6259	2	16	
6259	88	13	
6259	88	8	
6259	2	62	
6259	2	47	
6261	78	85	
6261	78	58	
6262	54	84	
6262	54	51	
6263	23	56	
6263	23	80	
6264	30	17	
6264	30	82	
6264	17	86	
6264	17	70	
6265	32	16	
6265	32	91	
6267	52	19	
6267	52	69	
6270	77	51	
6270	77	20	
6274	3	24	
6274	3	51	
6275	59	94	
6275	59	83	
6275	12	49	
6275	12	59	
6276	14	75	
6276	14	57	
6276	53	52	
6276	53	11	
6277	53	2	
6277	53	48	
6279	2	25	
6279	2	64	
6279	69	71	
6279	69	22	
6279	2	3	
6279	2	33	
6283	0	58	
6283	0	95	
6284	14	34	
6284	14	35	
6287	35	67	
6287	35	98	
6289	90	6	
6289	90	15	
6290	21	17	
6290	21	88	
6290	42	62	
6290	42	47	
6291	59	98	
6291	59	94	
6292	81	35	
6292	81	62	
6293	33	2	
6293	33	18	
6294	23	66	
6294	23	84	
6296	43	28	
6296	43	59	
6297	1	70	
6297	1	49	
6300	59	73	
6300	59	29	
6301	82	46	
6301	82	72	
6302	2	51	
6302	2	83	
6303	21	60	
6303	21	55	
6303	2	44	
6303	2	77	
6305	55	3	
6305	55	2	
6306	11	51	
6306	11	73	
6309	0	80	
6309	0	40	
6310	74	72	
6310	74	3	
6311	56	31	
6311	56	64	
6311	2	78	
6311	2	53	
6313	35	42	
6313	35	26	
6313	48	83	
6313	48	42	
6314	33	12	
6314	33	82	
6316	94	10	
6316	94	6	
6316	70	68	
6316	70	23	
6318	46	8	
6318	46	74	
6319	56	61	
6319	56	27	
6319	93	31	
6319	93	2	
6320	11	32	
6320	11	6	
6320	47	41	
6320	47	81	
6321	34	92	
6321	34	81	
6321	42	95	
6321	42	64	
6326	22	3	
6326	22	52	
6328	46	32	
6328	46	33	
6329	83	42	
6329	83	46	
6333	89	1	
6333	89	75	
6333	2	55	
6333	2	30	
6339	9	86	
6339	9	69	
6341	2	32	
6341	2	49	
6342	32	63	
6342	32	19	
6343	76	19	
6343	76	10	
6345	55	93	
6345	55	75	
6346	77	63	
6346	77	43	
6347	35	97	
6347	35	49	
6347	56	85	
6347	56	17	
6347	33	36	
6347	33	23	
6348	7	98	
6348	7	11	
6348	75	15	
6348	75	38	
6348	23	79	
6348	23	28	
6350	44	70	
6350	44	59	
6351	87	95	
6351	87	36	
6351	78	2	
6351	78	28	
6352	88	24	
6352	88	86	
6353	92	95	
6353	92	53	
6355	43	9	
6355	43	31	
6355	48	58	
6355	48	42	
6358	2	39	
6358	2	19	
6361	85	6	
6361	85	24	
6362	89	38	
6362	89	48	
6362	81	80	
6362	81	97	
6364	36	79	
6364	36	48	
6367	47	0	
6367	47	67	
6368	26	43	
6368	26	0	
6372	11	59	
6372	11	19	
6373	2	5	
6373	2	81	
6377	57	40	
6377	57	22	
6377	33	79	
6377	33	91	
6378	66	54	
6378	66	23	
6379	9	75	
6379	9	96	
6380	89	21	
6380	89	74	
6384	16	8	
6384	16	80	
6385	2	3	
6385	2	66	
6386	33	39	
6386	33	83	
6389	23	3	
6389	23	91	
6390	54	17	
6390	54	70	
6392	64	99	
6392	64	9	
6393	88	92	
6393	88	95	
6393	5	26	
6393	5	54	
6396	5	83	
6396	5	10	
6397	22	96	
6397	22	12	
6399	9	94	
6399	9	80	
6400	16	34	
6400	16	43	
6402	87	39	
6402	87	26	
6402	32	23	
6402	32	59	
6406	9	16	
6406	9	78	
6406	94	85	
6406	94	12	
6409	90	96	
6409	90	79	
6410	58	14	
6410	58	72	
6411	40	46	
6411	40	95	
6414	77	39	
6414	77	92	
6414	2	65	
6414	2	58	
6415	61	67	
6415	61	60	
6416	2	98	
6416	2	18	
6416	2	41	
6416	2	48	
6418	44	11	
6418	44	15	
6422	12	0	
6422	12	54	
6424	11	9	
6424	11	19	
6424	90	11	
6424	90	53	
6426	10	73	
6426	10	75	
6427	39	75	
6427	39	64	
6427	98	27	
6427	98	91	
6429	43	79	
6429	43	94	
6432	92	4	
6432	92	40	
6434	48	62	
6434	48	14	
6436	75	76	
6436	75	91	
6438	33	9	
6438	33	34	
6439	29	82	
6439	29	54	
6442	36	32	
6442	36	47	
6443	2	38	
6443	2	76	
6456	44	51	
6456	44	5	
6457	53	16	
6457	53	72	
6458	91	58	
6458	91	99	
6459	36	94	
6459	36	89	
6463	28	42	
6463	28	57	
6467	33	53	
6467	33	3	
6469	23	96	
6469	23	57	
6471	93	63	
6471	93	3	
6471	33	11	
6471	33	36	
6473	33	83	
6473	33	91	
6475	66	34	
6475	66	9	
6477	11	9	
6477	11	36	
6478	33	75	
6478	33	78	
6479	89	96	
6479	89	59	
6479	58	44	
6479	58	52	
6482	93	84	
6482	93	99	
6482	26	88	
6482	26	88	
6485	24	11	
6485	24	31	
6486	53	84	
6486	53	52	
6487	13	51	
6487	13	99	
6488	45	52	
6488	45	49	
6488	7	49	
6488	7	5	
6489	2	6	
6489	2	35	
6490	78	12	
6490	78	52	
6492	2	68	
6492	2	7	
6493	87	86	
6493	87	14	
6493	36	91	
6493	36	25	
6493	92	98	
6493	92	50	
6499	78	67	
6499	78	85	
6501	11	46	
6501	11	44	
6503	46	42	
6503	46	6	
6504	96	16	
6504	96	84	
6506	39	87	
6506	39	96	
6507	28	94	
6507	28	72	
6509	39	92	
6509	39	80	
6510	0	29	
6510	0	77	
6511	38	61	
6511	38	97	
6511	93	50	
6511	93	95	
6511	89	2	
6511	89	3	
6513	2	31	
6513	2	49	
6513	90	85	
6513	90	17	
6515	9	20	
6515	9	33	
6526	41	86	
6526	41	10	
6527	23	33	
6527	23	11	
6527	22	36	
6527	22	80	
6531	43	32	
6531	43	58	
6532	42	67	
6532	42	71	
6534	39	29	
6534	39	71	
6534	21	14	
6534	21	1	
6537	9	74	
6537	9	52	
6540	55	20	
6540	55	62	
6541	59	73	
6541	59	3	
6541	15	23	
6541	15	90	
6542	58	18	
6542	58	50	
6545	96	70	
6545	96	65	
6545	90	97	
6545	90	31	
6547	26	69	
6547	26	54	
6548	83	1	
6548	83	9	
6551	42	46	
6551	42	50	
6551	49	4	
6551	49	60	
6552	33	2	
6552	33	53	
6561	99	12	
6561	99	71	
6563	89	99	
6563	89	75	
6563	33	16	
6563	33	11	
6566	39	31	
6566	39	63	
6569	61	80	
6569	61	9	
6574	8	44	
6574	8	29	
6575	14	35	
6575	14	61	
6577	83	60	
6577	83	76	
6578	43	55	
6578	43	4	
6578	12	45	
6578	12	80	
6582	24	23	
6582	24	66	
6582	81	93	
6582	81	68	
6583	41	74	
6583	41	5	
6583	90	23	
6583	90	37	
6583	70	92	
6583	70	96	
6584	8	50	
6584	8	6	
6586	7	56	
6586	7	35	
6591	88	86	
6591	88	48	
6592	1	78	
6592	1	95	
6598	18	89	
6598	18	35	
6599	14	37	
6599	14	74	
6606	54	44	
6606	54	86	
6606	11	58	
6606	11	74	
6608	30	57	
6608	30	35	
6610	93	75	
6610	93	96	
6610	15	48	
6610	15	26	
6611	2	89	
6611	2	44	
6612	30	50	
6612	30	18	
6613	33	95	
6613	33	57	
6619	44	97	
6619	44	87	
6619	70	90	
6619	70	82	
6621	22	15	
6621	22	60	
6621	90	95	
6621	90	51	
6622	57	97	
6622	57	27	
6625	2	81	
6625	2	57	
6629	91	5	
6629	91	5	
6629	56	63	
6629	56	50	
6630	95	3	
6630	95	8	
6631	23	53	
6631	23	34	
6632	91	23	
6632	91	85	
6632	6	90	
6632	6	71	
6633	63	68	
6633	63	82	
6636	53	0	
6636	53	49	
6637	15	36	
6637	15	20	
6638	44	37	
6638	44	60	
6642	2	24	
6642	2	75	
6642	27	72	
6642	27	23	
6644	88	73	
6644	88	34	
6644	2	82	
6644	2	46	
6645	97	60	
6645	97	5	
6649	7	54	
6649	7	8	
6651	32	18	
6651	32	7	
6652	6	77	
6652	6	54	
6653	32	69	
6653	32	24	
6654	80	88	
6654	80	65	
6657	49	18	
6657	49	44	
6657	3	42	
6657	3	75	
6661	67	89	
6661	67	62	
6663	19	78	
6663	19	76	
6663	90	75	
6663	90	29	
6666	2	17	
6666	2	51	
6683	49	36	
6683	49	90	
6684	23	62	
6684	23	69	
6685	42	68	
6685	42	24	
6687	92	68	
6687	92	77	
6693	11	87	
6693	11	10	
6693	36	61	
6693	36	50	
6694	3	45	
6694	3	57	
6696	27	24	
6696	27	30	
6697	19	30	
6697	19	27	
6700	97	88	
6700	97	45	
6701	82	7	
6701	82	92	
6704	2	59	
6704	2	54	
6705	14	1	
6705	14	61	
6707	33	67	
6707	33	82	
6707	34	23	
6707	34	60	
6708	93	83	
6708	93	66	
6713	2	52	
6713	2	24	
6713	23	20	
6713	23	78	
6716	11	10	
6716	11	48	
6716	87	65	
6716	87	93	
6718	88	6	
6718	88	4	
6719	67	17	
6719	67	40	
6720	2	94	
6720	2	12	
6722	56	17	
6722	56	84	
6722	88	74	
6722	88	12	
6724	93	57	
6724	93	14	
6726	2	38	
6726	2	90	
6727	41	64	
6727	41	13	
6730	96	48	
6730	96	32	
6731	2	1	
6731	2	6	
6733	93	37	
6733	93	83	
6734	44	45	
6734	44	87	
6735	2	65	
6735	2	98	
6737	94	96	
6737	94	72	
6739	94	88	
6739	94	42	
6739	48	22	
6739	48	83	
6747	25	33	
6747	25	55	
6748	69	57	
6748	69	49	
6752	30	10	
6752	30	40	
6753	23	17	
6753	23	11	
6754	21	90	
6754	21	55	
6755	83	3	
6755	83	53	
6755	81	77	
6755	81	91	
6756	14	79	
6756	14	36	
6757	83	71	
6757	83	52	
6758	2	98	
6758	2	26	
6758	0	76	
6758	0	46	
6759	2	96	
6759	2	95	
6759	14	56	
6759	14	20	
6760	15	20	
6760	15	12	
6760	32	53	
6760	32	78	
6761	2	93	
6761	2	86	
6762	69	18	
6762	69	78	
6762	97	39	
6762	97	72	
6763	30	52	
6763	30	6	
6763	35	99	
6763	35	95	
6764	44	91	
6764	44	35	
6767	4	94	
6767	4	10	
6769	83	20	
6769	83	88	
6771	57	42	
6771	57	87	
6774	93	51	
6774	93	66	
6776	41	28	
6776	41	30	
6777	14	30	
6777	14	81	
6780	2	6	
6780	2	7	
6780	2	76	
6780	2	12	
6781	2	42	
6781	2	58	
6781	32	3	
6781	32	92	
6782	98	54	
6782	98	21	
6782	2	7	
6782	2	65	
6782	65	31	
6782	65	84	
6787	98	41	
6787	98	20	
6789	76	73	
6789	76	94	
6792	0	73	
6792	0	44	
6792	80	55	
6792	80	19	
6793	26	25	
6793	26	16	
6796	14	41	
6796	14	70	
6800	97	26	
6800	97	82	
6800	32	49	
6800	32	41	
6804	2	70	
6804	2	15	
6804	20	4	
6804	20	85	
6807	45	34	
6807	45	5	
6808	86	50	
6808	86	93	
6811	82	86	
6811	82	63	
6813	97	49	
6813	97	81	
6815	40	36	
6815	40	63	
6815	27	0	
6815	27	53	
6815	39	41	
6815	39	70	
6816	2	78	
6816	2	93	
6817	11	38	
6817	11	49	
6827	49	56	
6827	49	50	
6828	93	32	
6828	93	26	
6829	68	1	
6829	68	6	
6830	2	46	
6830	2	28	
6832	35	46	
6832	35	92	
6833	33	38	
6833	33	3	
6834	14	27	
6834	14	97	
6837	71	84	
6837	71	2	
6842	5	74	
6842	5	93	
6842	97	51	
6842	97	21	
6844	24	59	
6844	24	74	
6845	2	16	
6845	2	61	
6845	16	63	
6845	16	42	
6845	33	44	
6845	33	72	
6846	29	5	
6846	29	75	
6855	65	71	
6855	65	93	
6856	43	48	
6856	43	2	
6858	92	57	
6858	92	58	
6863	29	42	
6863	29	18	
6865	6	65	
6865	6	48	
6865	19	4	
6865	19	68	
6866	87	97	
6866	87	24	
6870	93	45	
6870	93	45	
6871	55	68	
6871	55	38	
6872	40	99	
6872	40	13	
6873	28	27	
6873	28	84	
6876	18	12	
6876	18	19	
6877	50	22	
6877	50	95	
6878	23	2	
6878	23	14	
6881	22	80	
6881	22	40	
6884	49	30	
6884	49	7	
6885	57	87	
6885	57	10	
6885	2	4	
6885	2	59	
6888	34	51	
6888	34	0	
6889	2	54	
6889	2	82	
6890	19	76	
6890	19	58	
6890	86	28	
6890	86	69	
6893	2	41	
6893	2	65	
6895	27	52	
6895	27	15	
6896	13	50	
6896	13	93	
6899	79	39	
6899	79	72	
6901	90	85	
6901	90	31	
6901	48	69	
6901	48	41	
6903	87	53	
6903	87	88	
6904	85	91	
6904	85	8	
6908	44	50	
6908	44	24	
6909	2	97	
6909	2	45	
6911	23	94	
6911	23	39	
6911	86	61	
6911	86	19	
6912	33	38	
6912	33	2	
6915	91	82	
6915	91	82	
6923	40	20	
6923	40	28	
6927	14	51	
6927	14	33	
6929	28	46	
6929	28	6	
6930	13	34	
6930	13	3	
6930	84	82	
6930	84	38	
6930	27	58	
6930	27	6	
6936	66	11	
6936	66	93	
6939	91	71	
6939	91	4	
6940	14	76	
6940	14	44	
6942	88	71	
6942	88	19	
6945	33	20	
6945	33	50	
6947	8	45	
6947	8	99	
6948	58	52	
6948	58	6	
6949	10	74	
6949	10	8	
6949	77	55	
6949	77	72	
6951	3	14	
6951	3	7	
6951	87	96	
6951	87	61	
6952	43	19	
6952	43	45	
6953	87	54	
6953	87	47	
6958	66	34	
6958	66	39	
6959	33	24	
6959	33	23	
6959	58	2	
6959	58	15	
6962	22	36	
6962	22	50	
6962	93	86	
6962	93	75	
6963	86	98	
6963	86	97	
6963	41	30	
6963	41	46	
6965	15	10	
6965	15	72	
6965	9	1	
6965	9	75	
6966	8	24	
6966	8	5	
6969	4	56	
6969	4	10	
6971	6	58	
6971	6	30	
6973	33	89	
6973	33	90	
6973	21	22	
6973	21	70	
6975	33	49	
6975	33	48	
6976	3	50	
6976	3	53	
6976	85	40	
6976	85	60	
6977	14	58	
6977	14	46	
6978	11	31	
6978	11	91	
6979	77	9	
6979	77	30	
6984	83	10	
6984	83	25	
6984	27	83	
6984	27	22	
6985	61	18	
6985	61	33	
6987	40	95	
6987	40	98	
6991	93	90	
6991	93	89	
6992	70	16	
6992	70	24	
6992	93	49	
6992	93	92	
6994	82	63	
6994	82	70	
6995	12	6	
6995	12	81	
6996	2	16	
6996	2	49	
6998	2	83	
6998	2	14	
6998	97	47	
6998	97	29	
6999	2	22	
6999	2	67	
7001	56	60	
7001	56	89	
7001	67	23	
7001	67	3	
7002	44	73	
7002	44	20	
7005	97	79	
7005	97	65	
7006	18	44	
7006	18	0	
7006	11	79	
7006	11	42	
7008	38	83	
7008	38	47	
7008	84	27	
7008	84	72	
7008	23	43	
7008	23	18	
7010	92	82	
7010	92	32	
7010	56	34	
7010	56	62	
7012	14	10	
7012	14	89	
7012	97	57	
7012	97	83	
7012	72	64	
7012	72	13	
7012	90	30	
7012	90	89	
7014	3	85	
7014	3	48	
7016	71	68	
7016	71	51	
7017	44	62	
7017	44	18	
7019	91	64	
7019	91	94	
7021	76	51	
7021	76	20	
7021	74	92	
7021	74	4	
7021	14	55	
7021	14	21	
7022	88	46	
7022	88	81	
7024	48	52	
7024	48	77	
7027	33	16	
7027	33	74	
7031	2	1	
7031	2	37	
7031	2	56	
7031	2	77	
7031	12	42	
7031	12	9	
7032	2	74	
7032	2	23	
7032	87	80	
7032	87	20	
7033	4	24	
7033	4	22	
7035	2	98	
7035	2	55	
7040	19	12	
7040	19	59	
7042	97	91	
7042	97	0	
7043	98	55	
7043	98	35	
7044	74	98	
7044	74	30	
7044	20	75	
7044	20	53	
7045	11	90	
7045	11	8	
7047	97	56	
7047	97	12	
7048	51	61	
7048	51	35	
7048	6	48	
7048	6	40	
7050	27	26	
7050	27	90	
7050	2	50	
7050	2	20	
7052	78	90	
7052	78	60	
7054	69	21	
7054	69	64	
7057	5	3	
7057	5	95	
7058	64	47	
7058	64	56	
7060	25	1	
7060	25	22	
7062	42	41	
7062	42	49	
7063	14	34	
7063	14	67	
7064	56	98	
7064	56	91	
7066	2	24	
7066	2	90	
7068	71	89	
7068	71	26	
7070	89	68	
7070	89	12	
7071	27	51	
7071	27	62	
7072	56	11	
7072	56	52	
7073	33	21	
7073	33	50	
7084	79	93	
7084	79	3	
7087	69	17	
7087	69	29	
7087	33	28	
7087	33	43	
7088	2	65	
7088	2	55	
7091	15	66	
7091	15	2	
7092	23	3	
7092	23	57	
7094	2	58	
7094	2	95	
7096	27	23	
7096	27	22	
7096	90	28	
7096	90	52	
7096	2	29	
7096	2	11	
7098	39	29	
7098	39	51	
7098	0	7	
7098	0	95	
7098	42	4	
7098	42	1	
7100	25	9	
7100	25	88	
7104	79	72	
7104	79	89	
7105	61	1	
7105	61	26	
7107	39	54	
7107	39	73	
7108	2	56	
7108	2	98	
7108	44	71	
7108	44	23	
7110	2	36	
7110	2	51	
7113	83	68	
7113	83	30	
7114	53	92	
7114	53	7	
7115	2	4	
7115	2	72	
7115	15	94	
7115	15	93	
7116	47	71	
7116	47	52	
7116	15	69	
7116	15	29	
7118	33	29	
7118	33	97	
7125	6	45	
7125	6	55	
7127	10	14	
7127	10	99	
7128	2	13	
7128	2	74	
7128	16	70	
7128	16	30	
7128	75	16	
7128	75	83	
7129	93	75	
7129	93	67	
7129	44	30	
7129	44	43	
7131	2	31	
7131	2	93	
7131	68	25	
7131	68	77	
7132	40	39	
7132	40	87	
7132	2	42	
7132	2	36	
7135	33	85	
7135	33	29	
7138	51	57	
7138	51	61	
7142	98	19	
7142	98	33	
7143	2	91	
7143	2	64	
7144	50	68	
7144	50	53	
7145	33	2	
7145	33	65	
7146	70	54	
7146	70	86	
7149	11	22	
7149	11	56	
7152	11	64	
7152	11	75	
7154	33	79	
7154	33	40	
7157	2	50	
7157	2	42	
7160	18	47	
7160	18	57	
7160	87	97	
7160	87	56	
7161	13	45	
7161	13	33	
7168	40	75	
7168	40	7	
7172	11	88	
7172	11	29	
7173	2	23	
7173	2	78	
7174	55	78	
7174	55	31	
7175	33	67	
7175	33	47	
7176	55	33	
7176	55	59	
7179	33	45	
7179	33	71	
7182	19	22	
7182	19	98	
7182	10	37	
7182	10	38	
7182	0	47	
7182	0	60	
7184	58	97	
7184	58	39	
7190	15	25	
7190	15	54	
7190	2	64	
7190	2	27	
7192	83	70	
7192	83	24	
7193	61	70	
7193	61	24	
7196	39	82	
7196	39	55	
7196	97	49	
7196	97	62	
7197	71	33	
7197	71	38	
7201	93	15	
7201	93	23	
7202	91	83	
7202	91	56	
7206	83	44	
7206	83	17	
7208	59	56	
7208	59	52	
7213	99	98	
7213	99	89	
7214	37	68	
7214	37	13	
7218	45	3	
7218	45	33	
7218	78	44	
7218	78	20	
7218	67	44	
7218	67	49	
7220	44	2	
7220	44	35	
7222	11	78	
7222	11	6	
7223	29	0	
7223	29	58	
7226	25	16	
7226	25	75	
7227	41	58	
7227	41	46	
7232	25	87	
7232	25	69	
7235	36	4	
7235	36	46	
7236	60	30	
7236	60	84	
7236	66	92	
7236	66	41	
7238	61	36	
7238	61	71	
7239	98	60	
7239	98	1	
7239	2	57	
7239	2	9	
7240	23	1	
7240	23	43	
7243	94	58	
7243	94	76	
7245	23	57	
7245	23	24	
7247	13	81	
7247	13	80	
7247	11	74	
7247	11	77	
7249	70	16	
7249	70	57	
7250	82	78	
7250	82	66	
7251	49	76	
7251	49	31	
7253	98	54	
7253	98	73	
7257	21	45	
7257	21	8	
7258	96	59	
7258	96	5	
7259	93	98	
7259	93	53	
7260	69	24	
7260	69	75	
7260	20	37	
7260	20	24	
7260	33	26	
7260	33	74	
7261	2	79	
